# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467
SA(0.7),quantile-0.15,1.618,-75.609,0.37044456601142883,0.31092551350593567,0.2396744191646576,0.17478643357753754,0.12169130146503448,0.0748174861073494,0.0420980304479599,0.02172984927892685,0.010035058483481407,0.004117387812584639,0.001516750198788941,0.0005038323579356074,0.00016439172031823546,0.00005096785753266886,0.000014185404324962292,,,,
SA(0.7),quantile-0.85,1.618,-75.609,0.41702204942703247,0.35347235202789307,0.2842842638492584,0.21225006878376007,0.1534951627254486,0.1004648432135582,0.06065480411052704,0.03565539792180061,0.01959444396197796,0.00995625276118517,0.004681388381868601,0.00198483862914145,0.0008015207713469863,0.0002850939054042101,0.0000863401364767924,0.000021720326913055032,,,
SA(1.0),mean,1.618,-75.609,0.3309321999549866,0.2641642987728119,0.19951137900352478,0.141205295920372,0.09284860640764236,0.05639182776212692,0.03158139809966087,0.016340427100658417,0.007831449620425701,0.003475286066532135,0.0014244472840800881,0.0005392653401941061,0.00018783796986099333,0.00005947140380158089,0.000016872869309736416,,,,
SA(1.0),quantile-0.15,1.618,-75.609,0.31142932176589966,0.24092018604278564,0.17846772074699402,0.1257052719593048,0.081709124147892,0.04549291357398033,0.02403385378420353,0.010889343917369843,0.004356343299150467,0.0016007513040676713,0.000558667175937444,0.00019182483083568513,0.00006292960460996255,0.000018215339878224768,,,,,
SA(1.0),quantile-0.85,1.618,-75.609,0.3516146242618561,0.2824552357196808,0.2166416198015213,0.15584489703178406,0.10529501736164093,0.06581171602010727,0.039649415761232376,0.022487863898277283,0.011805768124759197,0.005700886715203524,0.0025595598854124546,0.0009981386829167604,0.00035605396260507405,0.0001165277644759044,0.00003208369162166491,,,,
SA(1.5),mean,1.618,-75.609,0.24965497851371765,0.188055619597435,0.13292421400547028,0.08744655549526215,0.0532715804874897,0.030022457242012024,0.015688788145780563,0.00762238260358572,0.0034396082628518343,0.0014344225637614727,0.0005506688612513244,0.00019306319882161915,0.00006102685438236222,0.00001720318505249452,,,,,
SA(1.5),quantile-0.15,1.618,-75.609,0.22619827091693878,0.16889718174934387,0.11673493683338165,0.074856236577034,0.04196995869278908,0.021735746413469315,0.009945559315383434,0.004229588434100151,0.0016461294144392014,0.0005865713465027511,0.0001929895079229027,0.00005959680856904015,0.000017075250070774928,,,,,,
SA(1.5),quantile-0.85,1.618,-75.609,0.2704964280128479,0.20750178396701813,0.14886565506458282,0.10174760967493057,0.06369896233081818,0.038036443293094635,0.021946707740426064,0.011425123549997807,0.0057915314100682735,0.0026296935975551605,0.0010753750102594495,0.00038679546560160816,0.00013187892909627408,0.000039410089812008664,0.00001039959806803381,,,,
SA(2.0),mean,1.618,-75.609,0.19336636364459991,0.13841421902179718,0.09248581528663635,0.057432521134614944,0.033123746514320374,0.01778535172343254,0.008909057825803757,0.004153933376073837,0.0017890229355543852,0.0007061003125272691,0.0002536831598263234,0.00008237428119173273,0.000023929263988975435,,,,,,
SA(2.0),quantile-0.15,1.618,-75.609,0.17332139611244202,0.12083690613508224,0.07940299063920975,0.04561080411076546,0.024002404883503914,0.011630932800471783,0.005160297732800245,0.002053631003946066,0.0007364855846390128,0.00024312958703376353,0.00007674318476347253,0.000023442868041456677,,,,,,,
SA(2.0),quantile-0.85,1.618,-75.609,0.21293120086193085,0.1541416496038437,0.10580625385046005,0.07009519636631012,0.04163699224591255,0.02462530881166458,0.013708957470953465,0.006892162375152111,0.003229553811252117,0.001372910221107304,0.0005253353156149387,0.0001716001279419288,0.000055904169130371884,0.000015927686035865918,,,,,
SA(2.5),mean,1.618,-75.609,0.15106238424777985,0.10345581918954849,0.06612156331539154,0.03939717262983322,0.021937083452939987,0.011449860408902168,0.005599537398666143,0.002549672033637762,0.0010708982590585947,0.00041136122308671474,0.0001436141028534621,0.00004500502473092638,0.000012436777979019098,,,,,,
SA(2.5),quantile-0.15,1.618,-75.609,0.13370704650878906,0.08984734117984772,0.05548333376646042,0.029535265639424324,0.014931263402104378,0.006888294126838446,0.0028515716549009085,0.0010622239205986261,0.00036284630186855793,0.00012251838052179664,0.00004072030060342513,0.00001249590150109725,,,,,,,
SA(2.5),quantile-0.85,1.618,-75.609,0.16561159491539001,0.11681080609560013,0.07847234606742859,0.04901638627052307,0.029960496351122856,0.017304176464676857,0.009140762500464916,0.004518021363765001,0.0021160540636628866,0.0008748345426283777,0.00031202135141938925,0.00009506075730314478,0.00002702935307752341,,,,,,
SA(3.0),mean,1.618,-75.609,0.12126093357801437,0.08009718358516693,0.049458205699920654,0.02859255112707615,0.015524240210652351,0.007925045676529408,0.003789312904700637,0.0016840642783790827,0.0006905300542712212,0.0002602697641123086,0.00008969539339886978,0.00002767715704976581,,,,,,,
SA(3.0),quantile-0.15,1.618,-75.609,0.1056409552693367,0.06695390492677689,0.03883584961295128,0.020830728113651276,0.010114914737641811,0.0044122799299657345,0.00172649254091084,0.0006149583496153355,0.00023351846903096884,0.00006971897528273985,0.000022118401830084622,,,,,,,,
SA(3.0),quantile-0.85,1.618,-75.609,0.1337074339389801,0.09197014570236206,0.06085944548249245,0.03842009976506233,0.022594505921006203,0.012237578630447388,0.006501012481749058,0.0032583146821707487,0.0014393875608220696,0.0005631503881886601,0.00019565688853617758,0.00006312208279268816,0.00001754414552124217,,,,,,
SA(4.0),mean,1.618,-75.609,0.08194766193628311,0.05165551230311394,0.030651014298200607,0.017144368961453438,0.009035004302859306,0.004469161853194237,0.0020634038373827934,0.0008837197092361748,0.0003485559136606753,0.00012522560427896678,0.00004009717304143123,0.000010972559721267316,,,,,,,
SA(4.0),quantile-0.15,1.618,-75.609,0.07046306133270264,0.043311528861522675,0.023411717265844345,0.011449986137449741,0.005160394590348005,0.002146463841199875,0.0007963284733705223,0.0002665655338205397,0.00008292833081213757,0.00002769058119156398,,,,,,,,,
SA(4.0),quantile-0.85,1.618,-75.609,0.09392406791448593,0.06229683384299278,0.040777478367090225,0.025251084938645363,0.014211407862603664,0.007675352040678263,0.0038390120025724173,0.0017743243370205164,0.0007794495322741568,0.00031127274269238114,0.00010682153515517712,0.000030249246265157126,,,,,,,
SA(5.0),mean,1.618,-75.609,0.05776640772819519,0.03519529849290848,0.02032308652997017,0.011141740716993809,0.005795592907816172,0.0028516193851828575,0.001319712377153337,0.0005686602671630681,0.00022474548313766718,0.00007976472261361778,0.00002460642281221226,,,,,,,,
SA(5.0),quantile-0.15,1.618,-75.609,0.04744656756520271,0.02668810449540615,0.013525523245334625,0.00663898978382349,0.0029964421410113573,0.001155451056547463,0.0003918279835488647,0.0001301650918321684,0.000043103660573251545,0.00001345708551525604,,,,,,,,,
SA(5.0),quantile-0.85,1.618,-75.609,0.06763128936290741,0.04464372992515564,0.028276849538087845,0.016750194132328033,0.0096731036901474,0.005225448403507471,0.0027468241751194,0.0013715819222852588,0.000610707385931164,0.00023737974697723985,0.00007802495383657515,0.00002102440885209944,,,,,,,
