# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792
SA(0.7),quantile-0.15,-4.198,-69.942,0.003980616573244333,0.0029285235796123743,0.002048954600468278,0.0013689241604879498,0.0008768030675128102,0.0005397259956225753,0.00031940932967700064,0.00018120305321644992,0.00009785817383090034,0.0000497808177897241,0.000023534661522717215,0.000010180097888223827,,,,
SA(0.7),quantile-0.85,-4.198,-69.942,0.005337228067219257,0.003998591564595699,0.0028714314103126526,0.0019884442444890738,0.0013345209881663322,0.000868949166033417,0.000546547002159059,0.00032894033938646317,0.00018703458772506565,0.00009904334729071707,0.000048115631216205657,0.00002109258457494434,,,,
SA(1.0),mean,-4.198,-69.942,0.0036945368628948927,0.002656257711350918,0.0018321220995858312,0.0012154405703768134,0.0007761928136460483,0.00047644562437199056,0.00027980090817436576,0.00015594436263199896,0.00008158104901667684,0.000039543698221677914,0.000017501457477919757,,,,,
SA(1.0),quantile-0.15,-4.198,-69.942,0.0029269682709127665,0.0020707726944237947,0.0014015528140589595,0.0009093714179471135,0.0005661883042193949,0.00033835868816822767,0.0001938137284014374,0.0001059354399330914,0.00005480731852003373,0.000026547277229838073,0.000011873499715875369,,,,,
SA(1.0),quantile-0.85,-4.198,-69.942,0.0040316469967365265,0.0029195849783718586,0.0020385999232530594,0.0013778266729786992,0.0009018734563142061,0.0005693981656804681,0.00034376810071989894,0.0001961573725566268,0.0001043720985762775,0.00005104427691549063,0.000022585363694815896,,,,,
SA(1.5),mean,-4.198,-69.942,0.0024203883949667215,0.0016637479420751333,0.001098213018849492,0.000695543538313359,0.00042179442243650556,0.00024394366482738405,0.00013368223153520375,0.0000687816645950079,0.00003285403363406658,0.000014378689229488373,,,,,,
SA(1.5),quantile-0.15,-4.198,-69.942,0.0018460500286892056,0.0012551955878734589,0.0008192893001250923,0.0005130399367772043,0.00030805711867287755,0.0001771300012478605,0.0000971596673480235,0.00005048458478995599,0.000024609766114735976,0.00001111115579988109,,,,,,
SA(1.5),quantile-0.85,-4.198,-69.942,0.002709269290789962,0.0018802331760525703,0.0012579768663272262,0.0008107641479000449,0.0005013037589378655,0.0002951472415588796,0.0001638171379454434,0.0000846978000481613,0.00004024476947961375,0.000017313472199020907,,,,,,
SA(2.0),mean,-4.198,-69.942,0.0016584814293310046,0.0010993215255439281,0.0006982663180679083,0.0004241499991621822,0.0002456116199027747,0.00013488202239386737,0.00006970312824705616,0.0000335444237862248,0.00001484194854128873,,,,,,,
SA(2.0),quantile-0.15,-4.198,-69.942,0.00120101950597018,0.0007893575821071863,0.0004980353987775743,0.0003014148387592286,0.00017468621081206948,0.00009655692701926455,0.00005054643042967655,0.000024814529751893133,0.000011273952623014338,,,,,,,
SA(2.0),quantile-0.85,-4.198,-69.942,0.0019022879423573613,0.0012747327564284205,0.0008210737141780555,0.0005066774319857359,0.00029777709278278053,0.0001653050712775439,0.0000858028361108154,0.000041136794607155025,0.000017969694454222918,,,,,,,
SA(2.5),mean,-4.198,-69.942,0.0011860267259180546,0.0007620974793098867,0.00046827789628878236,0.00027462872094474733,0.00015322942635975778,0.00008087838068604469,0.0000400404715037439,0.00001837586569308769,,,,,,,,
SA(2.5),quantile-0.15,-4.198,-69.942,0.0008821575320325792,0.0005617598071694374,0.00034262132248841226,0.00019992307352367789,0.00011131267092423514,0.000058818422985496,0.00002924896398326382,0.000013514939382730518,,,,,,,,
SA(2.5),quantile-0.85,-4.198,-69.942,0.001371760037727654,0.0008975687087513506,0.0005634369445033371,0.00033794125192798674,0.00019252454512752593,0.00010338902939110994,0.00005183482062420808,0.000023988874090719037,0.000010113702956005,,,,,,,
SA(3.0),mean,-4.198,-69.942,0.0009018239798024297,0.0005645327037200332,0.000337347446475178,0.00019217532826587558,0.00010403638589195907,0.000053202646085992455,0.000025459401513217017,0.000011254986020503566,,,,,,,,
SA(3.0),quantile-0.15,-4.198,-69.942,0.000700648408383131,0.00043442807509563863,0.0002570623473729938,0.00014502227713819593,0.00007778331928420812,0.00003942908369936049,0.000018701617591432296,,,,,,,,,
SA(3.0),quantile-0.85,-4.198,-69.942,0.001042165094986558,0.0006685458938591182,0.00041086014243774116,0.000240931665757671,0.00013407586084213108,0.00007029931293800473,0.000034408247302053496,0.000015548605006188154,,,,,,,,
SA(4.0),mean,-4.198,-69.942,0.0005721031338907778,0.0003431341319810599,0.00019578344654291868,0.00010612429468892515,0.00005441196117317304,0.00002617059726617299,0.000011652113244053908,,,,,,,,,
SA(4.0),quantile-0.15,-4.198,-69.942,0.00046926294453442097,0.00027685894747264683,0.00015494578110519797,0.00008222235919674858,0.00004122407699469477,0.00001936863009177614,,,,,,,,,,
SA(4.0),quantile-0.85,-4.198,-69.942,0.0006714715855196118,0.0004184197459835559,0.00024839452817104757,0.00013983053213451058,0.00007418691529892385,0.0000367821121471934,0.00001684989547356963,,,,,,,,,
SA(5.0),mean,-4.198,-69.942,0.0003896680136676878,0.00022603409888688475,0.00012475121184252203,0.00006538037268910557,0.00003234285395592451,0.000014935500075807795,,,,,,,,,,
SA(5.0),quantile-0.15,-4.198,-69.942,0.0003305371501483023,0.00018629290570970625,0.00009926295751938596,0.00004934416574542411,0.000023146933017414995,0.00001020408672047779,,,,,,,,,,
SA(5.0),quantile-0.85,-4.198,-69.942,0.000467213976662606,0.0002848894218914211,0.00016544474055990577,0.00009106892684940249,0.00004717893898487091,0.000022768856069887988,0.000010093810487887822,,,,,,,,,
