# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467
SA(2.0),mean,4.650,-74.107,0.25668203830718994,0.1838718205690384,0.12205036729574203,0.0747305303812027,0.04220496118068695,0.022067518904805183,0.01074597891420126,0.004903172142803669,0.0021024805027991533,0.000843861314933747,0.0003121249610558152,0.00010375463898526505,0.00002979847886308562,,,,,,
SA(2.0),quantile-0.15,4.650,-74.107,0.23082655668258667,0.15830321609973907,0.09922046959400177,0.05650286003947258,0.029466453939676285,0.014026501215994358,0.0062026591040194035,0.0024884201120585203,0.000959197583142668,0.0003599952324293554,0.0001308992796111852,0.00004067338886670768,0.000010648827810655348,,,,,,
SA(2.0),quantile-0.85,4.650,-74.107,0.2817539870738983,0.20701049268245697,0.14335200190544128,0.09234751015901566,0.05632846802473068,0.03191382437944412,0.0168007705360651,0.008287360891699791,0.0037689327728003263,0.001600203337147832,0.0006164103397168219,0.00020647388009820133,0.00005867411528015509,0.00001867192804638762,,,,,
SA(2.5),mean,4.650,-74.107,0.19950297474861145,0.1357017308473587,0.08546491712331772,0.049808070063591,0.02695401757955551,0.013622774742543697,0.006467584520578384,0.0028934350702911615,0.001216417527757585,0.0004748223000206053,0.00016849329404067248,0.00005254695861367509,0.000013729609236179385,,,,,,
SA(2.5),quantile-0.15,4.650,-74.107,0.1782834827899933,0.11565740406513214,0.06818892806768417,0.03634176775813103,0.01770736463367939,0.008101808838546276,0.0034288738388568163,0.0013109942665323615,0.00048246674123220146,0.0001789948291843757,0.00006327520532067865,0.000020054363631061278,,,,,,,
SA(2.5),quantile-0.85,4.650,-74.107,0.21994902193546295,0.15594464540481567,0.10419642180204391,0.06565780192613602,0.038516417145729065,0.021186072379350662,0.010975238867104053,0.0053628250025212765,0.002383856102824211,0.0009404079173691571,0.0003357714449521154,0.00010702839063014835,0.00002938904071925208,,,,,,
SA(3.0),mean,4.650,-74.107,0.15834033489227295,0.10320187360048294,0.06243279203772545,0.03515910729765892,0.0185336172580719,0.009195966646075249,0.004307225346565247,0.001901587937027216,0.0007852878188714385,0.00029942841501906514,0.00010304375609848648,0.00003084052514168434,,,,,,,
SA(3.0),quantile-0.15,4.650,-74.107,0.1401749849319458,0.0855625793337822,0.04815955460071564,0.0243972297757864,0.011497493833303452,0.004968689288944006,0.0019942147191613913,0.0007550969021394849,0.0002837202337104827,0.00010158561053685844,0.00003312755870865658,,,,,,,,
SA(3.0),quantile-0.85,4.650,-74.107,0.17830364406108856,0.1224604919552803,0.07948330044746399,0.049089446663856506,0.028265252709388733,0.015354895032942295,0.007752922363579273,0.0035867206752300262,0.0015304271364584565,0.0006113276467658579,0.00022990819707047194,0.0000776013039285317,0.000020667226635850966,,,,,,
SA(4.0),mean,4.650,-74.107,0.104947030544281,0.06482409685850143,0.03753913938999176,0.020473379641771317,0.010548517107963562,0.005129664205014706,0.0023420958314090967,0.0009952349355444312,0.00038914053584448993,0.00013761219452135265,0.00004264088056515902,0.000011119126611447427,,,,,,,
SA(4.0),quantile-0.15,4.650,-74.107,0.08766056597232819,0.05027453228831291,0.026498358696699142,0.012780099175870419,0.0057504670694470406,0.0023500523529946804,0.0009262127568945289,0.0003440936852712184,0.00011836957855848595,0.00003720808672369458,0.000010226660378975794,,,,,,,,
SA(4.0),quantile-0.85,4.650,-74.107,0.12379765510559082,0.08224538713693619,0.05178014561533928,0.030906012281775475,0.01739952154457569,0.009121228940784931,0.004412799142301083,0.002041224390268326,0.0008903374546207488,0.00033980788430199027,0.00012197163596283644,0.00003523493796819821,,,,,,,
SA(5.0),mean,4.650,-74.107,0.07255794107913971,0.0433918833732605,0.02462325431406498,0.013301873579621315,0.006830694619566202,0.0033123965840786695,0.0015018602134659886,0.0006293143378570676,0.0002404639235464856,0.0000821352587081492,0.000024252343791886233,,,,,,,,
SA(5.0),quantile-0.15,4.650,-74.107,0.0575108639895916,0.03149038553237915,0.016125526279211044,0.007539396174252033,0.0033075010869652033,0.0013452477287501097,0.0005040777614340186,0.0001725936308503151,0.000053464311349671334,0.00001474365944886813,,,,,,,,,
SA(5.0),quantile-0.85,4.650,-74.107,0.0905894935131073,0.058972060680389404,0.03671792894601822,0.02172139659523964,0.011976661160588264,0.006418235599994659,0.0032387496903538704,0.0015267954440787435,0.0006594645092263818,0.0002547339827287942,0.00008460941899102181,0.000023001406589173712,,,,,,,
