# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467,iml_5.0000000000000036
SA(1.0),quantile-0.85,5.681,-76.638,0.46191832423210144,0.3847130537033081,0.30726322531700134,0.23478418588638306,0.17012624442577362,0.1163308396935463,0.07541500777006149,0.045210812240839005,0.025394907221198082,0.013674740679562092,0.007797639816999435,0.004493335727602243,0.0024222524370998144,0.001140590407885611,0.0004362021863926202,0.00015047109627630562,0.0000356321907020174,,,
SA(1.5),mean,5.681,-76.638,0.3420878052711487,0.26722389459609985,0.1994638592004776,0.1418602615594864,0.09579408913850784,0.06124303117394447,0.037056468427181244,0.021272026002407074,0.011622469872236252,0.006052756682038307,0.0029934272170066833,0.001386451767757535,0.000585002766456455,0.00021617868333123624,0.00006664695683866739,0.00001598191556695383,,,,
SA(1.5),quantile-0.15,5.681,-76.638,0.3091934621334076,0.23997287452220917,0.17667095363140106,0.12450040131807327,0.08449572324752808,0.0530204176902771,0.03177008405327797,0.01845315471291542,0.009821533225476742,0.004630448296666145,0.0019693481735885143,0.0007241114508360624,0.00021122633188497275,0.00004488716149353422,,,,,,
SA(1.5),quantile-0.85,5.681,-76.638,0.36890485882759094,0.2937885522842407,0.22103923559188843,0.15864527225494385,0.10833114385604858,0.06956589221954346,0.04222661256790161,0.023794235661625862,0.013058128766715527,0.007821756415069103,0.004463336896151304,0.002302508568391204,0.0010153715265914798,0.0004124025581404567,0.00014259001181926578,0.000036859437386738136,,,,
SA(2.0),mean,5.681,-76.638,0.27197879552841187,0.20470744371414185,0.14676083624362946,0.09984534233808517,0.06431729346513748,0.03927356004714966,0.022823253646492958,0.012675816193223,0.006738780997693539,0.0034173668827861547,0.0016333983512595296,0.0007188377203419805,0.00028132801526226103,0.00009387369209434837,0.00002524914816603996,,,,,
SA(2.0),quantile-0.15,5.681,-76.638,0.24280278384685516,0.1822396218776703,0.13039663434028625,0.08742942661046982,0.055304400622844696,0.033401064574718475,0.019353259354829788,0.01057850755751133,0.005068082828074694,0.0022085546515882015,0.0008369533461518586,0.0002537981781642884,0.00005667485675076023,,,,,,,
SA(2.0),quantile-0.85,5.681,-76.638,0.2978760600090027,0.2261289358139038,0.16328565776348114,0.11359919607639313,0.07306504994630814,0.04431319236755371,0.025394601747393608,0.014454592019319534,0.008621669374406338,0.004909232724457979,0.0025802284944802523,0.0011730084661394358,0.00048327946569770575,0.0001661158457864076,0.00004200698822387494,,,,,
SA(2.5),mean,5.681,-76.638,0.2192489057779312,0.15998652577400208,0.11101783812046051,0.07306511700153351,0.04563244432210922,0.02714488096535206,0.01544688269495964,0.008425822481513023,0.00439444137737155,0.0021707285195589066,0.0009968966478481889,0.0004131088498979807,0.00014870931045152247,0.000044232110667508096,0.000010290826139680576,,,,,
SA(2.5),quantile-0.15,5.681,-76.638,0.19777126610279083,0.14446419477462769,0.09943230450153351,0.06411868333816528,0.03912807255983353,0.023273257538676262,0.012773131020367146,0.006500397343188524,0.002943589584901929,0.0011949209729209542,0.0003924591583199799,0.00009785447764443234,0.000015767602235428058,,,,,,,
SA(2.5),quantile-0.85,5.681,-76.638,0.238925039768219,0.1753774881362915,0.12357339262962341,0.0818827748298645,0.051408346742391586,0.029898885637521744,0.017645759508013725,0.010282478295266628,0.0059297820553183556,0.0032350304536521435,0.0015613409923389554,0.0007196587393991649,0.0002727078681346029,0.00007848009408917278,0.000015142371921683662,,,,,
SA(3.0),mean,5.681,-76.638,0.1813468188047409,0.12872955203056335,0.0867510661482811,0.05546507239341736,0.033741727471351624,0.019616061821579933,0.010925480164587498,0.005818665958940983,0.0029402230866253376,0.0013881077757105231,0.0005965580930933356,0.00022484955843538046,0.000070952381065581,0.000017785599993658252,,,,,,
SA(3.0),quantile-0.15,5.681,-76.638,0.16510418057441711,0.11720769852399826,0.07750188559293747,0.047930553555488586,0.02927064336836338,0.016588734462857246,0.00880029983818531,0.004148814827203751,0.0017744030337780714,0.0006392379873432219,0.0001801494654500857,0.00003558964090188965,,,,,,,,
SA(3.0),quantile-0.85,5.681,-76.638,0.19733506441116333,0.14136159420013428,0.09593342989683151,0.06171932816505432,0.03726203739643097,0.021838927641510963,0.013088572770357132,0.007469888776540756,0.004224204458296299,0.0021693608723580837,0.0009839690756052732,0.0003850674256682396,0.00011476413783384487,0.000023328289898927324,,,,,,
SA(4.0),mean,5.681,-76.638,0.13012227416038513,0.08826164901256561,0.056798435747623444,0.03477009758353233,0.02033383958041668,0.011395050212740898,0.006112268660217524,0.0031099305488169193,0.001471570460125804,0.000628035282716155,0.00023227954807225615,0.00007072326843626797,0.000016644928109599277,,,,,,,
SA(4.0),quantile-0.15,5.681,-76.638,0.11847986280918121,0.08001204580068588,0.05133245512843132,0.030785642564296722,0.018001873046159744,0.009372035041451454,0.00449736975133419,0.0020254855044186115,0.0007688657497055829,0.0002310650743311271,0.000050032227591145784,,,,,,,,,
SA(4.0),quantile-0.85,5.681,-76.638,0.14112845063209534,0.09610206633806229,0.06252101808786392,0.03815719485282898,0.02274377830326557,0.013813496567308903,0.008322103880345821,0.004828122444450855,0.0025824701879173517,0.0012021888978779316,0.00045979299466125667,0.0001356840948574245,0.000027900248824153095,,,,,,,
SA(5.0),mean,5.681,-76.638,0.09621907770633698,0.06280332803726196,0.03897229954600334,0.023077519610524178,0.0130767822265625,0.007080884650349617,0.003628806211054325,0.0017227227799594402,0.0007319681462831795,0.00026593756047077477,0.00007796385762048885,0.00001705180693534203,,,,,,,,
SA(5.0),quantile-0.15,5.681,-76.638,0.08745452016592026,0.056490831077098846,0.035378292202949524,0.020290963351726532,0.010752959176898003,0.005231726914644241,0.002431463450193405,0.0009624204249121249,0.00030525840702466667,0.00007153545448090881,,,,,,,,,,
SA(5.0),quantile-0.85,5.681,-76.638,0.105657659471035,0.06886167824268341,0.04240214824676514,0.025805888697504997,0.015713108703494072,0.00953902117908001,0.0055985599756240845,0.0030652759596705437,0.0014850302832201123,0.000598267070017755,0.0001891857391456142,0.0000432329616160132,,,,,,,,
